id,category,difficulty,context,question,optionA,optionB,optionC,optionD,correct,explanation
75,字詞辨識,easy,"","請選出下面簡繁對應錯誤的項目。","催傭▶雇佣","傷害▶伤害","污濁▶污浊","塵囂▶尘嚣",A,"正確答案是A。「催」的簡化字是「催」，「雇傭」的「雇」簡化字是「雇」，「傭」簡化字是「佣」。因此「催傭」與「雇佣」並非直接的簡繁對應關係，且詞義不同。「催」指催促，「雇傭」指僱用。選項B「傷害▶伤害」、選項C「污濁▶污浊」（注意原CSV中“亏浊”可能是“污濁”的筆誤，此處按“污濁”對應“污浊”）、選項D「塵囂▶尘嚣」均為正確的簡繁對應。（Context 來源：此為簡繁轉換題，`fully_corrected_chinese_exam_questions.csv` 中存在此題，但無特定上下文。）"
76,字詞辨識,easy,"","請選出下面簡繁對應錯誤的項目。","購買禮物▶购卖礼物","異國情緣▶异国情缘","懸掛空中▶悬挂空中","寧靜環境▶宁静环境",A,"正確答案是A。「購買」的「購」簡化字是「购」，「賣」的簡化字是「卖」。因此「購買禮物」對應的簡化字應為「购买礼物」，而非「购卖礼物」。選項B、C、D的簡繁對應是正確的。（Context 來源：此為簡繁轉換題，`fully_corrected_chinese_exam_questions.csv` 中存在此題，但無特定上下文。）"
77,字詞辨識,easy,"","唇亡齒寒是指：","兩敗俱傷","甲方完全受乙方控制","跟敵人鬥個你死我活","二人關係極為密切，互相依靠",D,"正確答案是D。「唇亡齒寒」比喻關係密切的雙方，一方受到損害，另一方也必然會跟著受到損害，強調彼此利害相關、互相依存。選項D最能體現這種互相依靠的緊密關係。選項A「兩敗俱傷」不夠準確。選項B和C與成語原意不符。（Context 來源：此為成語釋義題，`fully_corrected_chinese_exam_questions.csv` 中存在此題，但無特定上下文。）"
78,字詞辨識,easy,"","下列四項中，哪一項沒有錯別字?","俯首帖耳","湮沒無聞","揠苗助長","義不容辭",C,"正確答案是C。「揠苗助長」比喻違反事物發展的客觀規律，急於求成，反而把事情弄糟。選項A「俯首貼耳」應為「俯首帖耳」。選項B「煙没無聞」應為「湮沒無聞」。選項D「意不容辭」應為「義不容辭」。（Context 來源：此為成語辨字題，`fully_corrected_chinese_exam_questions.csv` 中存在此題，但無特定上下文。）"
79,字詞辨識,easy,"","請選出下面簡繁對應錯誤的項目。","术▶術","仆▶赴","丰▶豐","儿▶兒",B,"正確答案是B。「赴」的簡化字是「赴」，本身沒有再簡化。「仆」是另一個字，讀音和意義均與「赴」不同（仆：pū向前倒；pú僕人）。選項A「術▶术」、選項C「豐▶丰」、選項D「兒▶儿」均為正確的簡繁對應。（Context 來源：此為簡繁轉換題，`fully_corrected_chinese_exam_questions.csv` 中存在此題，但無特定上下文。）"
80,字詞辨識,easy,"","請選出下面簡化字錯誤對應繁體字的選項。","游行▶遊行","念书▶唸書","节奏▶節奏","钟情▶鐘情",A,"正確答案是A。「遊行」的「遊」字在簡化時通常寫作「游」，因此「遊行」對應的簡化字應為「游行」。選項B「唸書▶念书」、選項C「節奏▶节奏」、選項D「鐘情▶钟情」均為正確的簡繁對應。（Context 來源：此為簡繁轉換題，`fully_corrected_chinese_exam_questions.csv` 中存在此題，但無特定上下文。）"
81,字詞辨識,easy,"","請選出下面簡化字錯誤對應繁體字的選項。","念▶捻","运▶運","云▶雲","鸡▶鷄",A,"正確答案是A。「捻」的簡化字是「捻」（niǎn，用手指搓轉或捏取東西），而「念」的繁體字是「念」（niàn，惦記、思考、讀出聲音等）。兩者字義和讀音均不同，並非簡繁對應關係。選項B「運▶运」、選項C「雲▶云」、選項D「鷄▶鸡」均為正確的簡繁對應。（此為簡繁轉換題，本身內容合理，無需特定上下文）"
82,句子辨析,medium,"","下列語句中，哪一句沒有語病?","陳樹仁本身創辦廣仁漁業公司，擁有新型遠洋漁船十多艘，公司總部設於灣仔洛克道一幢四層洋房，面向渡海小輪碼頭。","那是一個沒有電話、更不用說電腦的時代，僅有的通訊工具是寫信。在國民黨戒嚴時期，書信被監視乃家常便飯。","讀過這些人物的言行，就會發現這些歷久不衰的真理，有時卻顯得過於抽象、遠離現實。","我在閱讀這段記載時,心裡突然有個領會:如果這位帶著極端思想的烏托邦始創人，過著這麼混亂無序的生活，那麼在這種結構底下所產生的主義會是怎樣的結果?",D,"正確答案是D。選項D語句通順，邏輯清晰。選項A「面向渡海小翰碼頭」中的「小翰」應為「小輪」。選項B「懂有的通訊工具是寫信」中的「懂有」應為「僅有」或「只有」；「書信被临看」中的「临看」應為「監視」或「檢查」。選項C「雖然是歷久不衰的真理，但經常過於抽象、遠離現實」邏輯上可以理解，但表述上可以更精煉，例如「就會發現這些歷久不衰的真理，有時卻顯得過於抽象、遠離現實。」（Context 來源：中文2 2024-10-8 4246 4.docx，第三部分句子辨析，第23題，部分用詞根據常見用法調整解釋）"
83,句子辨析,medium,"","下列語句中，哪一句沒有語病?","著名英籍大律師貝納琪，財力雖不及陳宏遠,但熟稔法律。","作為一個新加坡人，我記得鄧志遠。可是，作為中國人，可還有人記得他嗎?","櫻花是美麗的，日本的風光是動人的，但日本有些地方實在是醜惡。","清明節前夕，西環第二街橫巷一間老店特別忙碌。老闆的巧手，不斷製作出一件又一件貨品。",A,"正確答案是A。選項A語句通順，表意清晰。選項B「作為中国人，可還有人記得他嗎?」邏輯上沒有問題，但情感色彩上可能引發不同解讀，不過語法本身無大錯。選項C「樱花是美麗的，日本的風光是動人的，因為日本有些實在是醜恶。」句中的「因為」引導的原因與前文的褒揚語氣不協調，邏輯關係不当。應改為「但」。選項D「老闆的巧手，不斷變出一件又一件貨品。」中的「變出」用詞略顯誇張和不夠正式，可改為「製作出」或「打造出」。（Context 來源：中文2 2024-10-8 4246 4.docx，第三部分句子辨析，第24題）"
84,句子辨析,medium,"","下列語句中，哪一句沒有語病?","或許是鄧國文年輕、溫和且和善的外表，他一直進出台灣,並沒有受到太多的干擾。","為了達到這遠大的目標,犧牲一些人是在所難免的。","這句話義正辭嚴,一方面傳達了殘酷的現實,另一方面說明了這些所謂的知識分子的普遍心態。","中學畢業後,便以售賣水果為生。後來受內地廉價競爭影響,他便轉營售賣魚蛋。",D,"正確答案是D。選項D語句通順，敘事清晰。選項A「温煦和良善的外表」中，「溫煦」通常形容陽光或氣候溫暖，用來形容外表不夠常見，可改為「溫和」；「良善」多形容品性，形容外表可改為「和善」。選項B「犧牲一些人是在所難免的」表述雖然常見，但在某些語境下可能引發倫理討論，但語法上沒有明顯錯誤。選項C「所謂的知識份子」帶有一定的貶義或質疑，需結合上下文判斷是否恰當，但句子結構本身無大錯。（Context 來源：中文2 2024-10-8 4246 4.docx，第三部分句子辨析，第25題）"
85,句子辨析,medium,"","下列語句中，哪一句沒有語病?","有一天，政府突然通知他，說他涉及政治活動,不歡迎他在香港居留，並限他三天內離境。","共產主義是一種極端社會的生存模式。","研究發現,性別不同並非影響閱讀能力的主要原因。但是，學生的家庭經濟狀況愈好，學習能力愈高。","資本主義與個人和理想的追求有著密切的關係。",C,"正確答案是C。選項C前後分句邏輯清晰，表述完整。選項A「居留及住宿」與「離境及離港」在含義上有些許重疊，「離境」已包含離開香港之意。可簡化。選項B「共産主義是一個極端社會的生存模式」表述帶有強烈的主觀評價，且「極端社會」定義模糊。選項D「資本主義對人和理想有着密切的關係」表述不夠清晰，「對人和理想」的關係是什麼，需要更具體的闡述。（Context 來源：中文2 2024-10-8 4246 4.docx，第三部分句子辨析，第26題）"
86,句子辨析,medium,"","下列語句中，哪一句沒有語病?","早期中山書院陳一林、鐘泓根、區芳中等幾位教師,鑑於教育對國民的重要，遂組織「甲子學院」。","這些高唱理論的知識分子，沒有政治智慧，只是一群被社會洗腦的人。","在傳統的社會中，大部分男士都會選擇與比自己年輕的女性結婚。","儘管是次教改爭論雙方的關注點都放在教師壓力與資源投放之上，但教育局忽略了教改是為了幫助學生爭取利益。",A,"正確答案是A。選項A句子結構完整，語義清晰。選項B「只是一個被社會洗腦的人」將複數的「知識份子」概括為單數的「一個人」，前後不一致。應改為「一群」。選項C「舆自己年輕的女性結婚」應為「與比自己年輕的女性結婚」或「與較自己年輕的女性結婚」。選項D「教師壓力 Recursos humanos投放之上」中的「Recursos humanos」應為中文「資源」。（Context 來源：中文2 2024-10-8 4246 4.docx，第三部分句子辨析，第27題）"
87,句子辨析,medium,"","下列語句中，哪一句有語病?","他強調,指引主要是執行前終審法院首席大法官李國能去年提交的報告建議,因此並非什麼石破天驚之事。","歌者技巧未必好，也能打動人心，反而透過原始歌聲,更為直接。","我們無須認同作者所有的說法，因為有可能他的資料不夠準確,可能是道聽塗說，毫無根據。他的筆法對著名的知識分子也很刻薄。","日本福島核電站輻射污水滲漏有失控跡象，廢水流入太平洋規模達到每日300噸,東京電力公司被指救災不力，迫使政府出手相助，首相安倍晉三表明會採取必要措施善後。",B,"正確答案是B。選項B「歌者未必技巧好，才能打動人心」應改為「歌者未必需要技巧好，才能打動人心」或者「歌者技巧未必好，也能打動人心」。原句的「未必」修飾「技巧好」還是「才能打動人心」不夠清晰。（已按解釋修改選項B）。選項A、C、D語句通順，沒有明顯語病。（Context 來源：中文2 2024-10-8 4246 4.docx，第三部分句子辨析，第28題）"
